"",Identifier,Company Name,Country of Exchange,GICS Industry Name,year,FV,ESG,SIZE,LEV,lctat,lctlt,chlct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDPgrowth,GDPpercapita,INF,ClimateRiskScore, n_years
381,AXIA.KL,Axiata Group Bhd,Malaysia,Wireless Telecommunication Services,2023,0.32917341590,72.48999786377,10.23260211945,0.47111964226,0.19349287450,0.26925113797,0.14667123556,0.00000000000,-640003264.00000000000,0.05415496975,0.00279131811,0.48945856094,6.86400842667,-142642047.90000000000,30.00000000000,22.21999931335,FALSE,86.44000244141,65.41000366211,3.55548715591,4.05610752106,-1.87225568295,2.37221527100,3.00000000000
381,AXIA.KL,Axiata Group Bhd,Malaysia,Wireless Telecommunication Services,2024,0.34578678012,67.55999755859,10.22120285034,0.46029916406,0.21890166402,0.30616638064,0.13601519167,0.00000000000,34263652.00000000000,0.06367441267,0.00164967298,0.47470933199,2.80551505089,357846687.60000000000,18.00000000000,27.27000045776,TRUE,84.09999847412,60.43000030518,5.11415529251,4.07435035706,0.78250986338,2.47047543526,3.00000000000
382,AXSR.KL,Axis Real Estate Investment Trust,Malaysia,Diversified REITs,2022,1.01359951496,41.52000045776,8.98551559448,0.36328449845,0.20377740264,0.51502108574,0.02588877082,0.00000000000,-33313410.00000000000,0.01072768588,0.00000000000,0.00043682900,9.34950351715,43265227.27000000000,4.00000000000,14.28999996185,TRUE,24.04999923706,47.11000061035,8.86182212830,4.06996726990,6.40348529816,2.48734021187,3.00000000000
382,AXSR.KL,Axis Real Estate Investment Trust,Malaysia,Diversified REITs,2023,0.99277263880,59.75000000000,8.99360370636,0.34380075336,0.19396236539,0.51698726416,0.00888209045,0.00000000000,1786710.25000000000,0.01164921466,0.00000000000,0.00030754699,-2.81207585335,47444880.17000000000,4.00000000000,33.33000183105,TRUE,60.04000091553,63.68999862671,3.55548715591,4.05610752106,-1.87225568295,2.56392264366,3.00000000000
382,AXSR.KL,Axis Real Estate Investment Trust,Malaysia,Diversified REITs,2024,0.81896585226,68.13999938965,9.07075309753,0.33287528157,0.17730431259,0.47582703829,0.01516251732,0.00000000000,15437108.00000000000,0.02741264179,0.00000000000,0.00021146500,14.75001049042,47002238.14000000000,4.00000000000,50.00000000000,TRUE,68.01000213623,74.43000030518,5.11415529251,4.07435035706,0.78250986338,2.69098210335,3.00000000000
383,BATO.KL,British American Tobacco (Malaysia) Bhd,Malaysia,Tobacco,2022,1.06168448925,82.00000000000,8.48983764648,0.53616154194,0.70661133528,0.97796118259,0.01732121035,0.00000000000,-1179772.75000000000,0.01130974293,0.04118167609,0.04140754044,-6.82345056534,59663409.09000000000,5.00000000000,28.56999969482,0,79.29000091553,86.16000366211,8.86182212830,4.06996726990,6.40348529816,1.27914750576,3.00000000000
383,BATO.KL,British American Tobacco (Malaysia) Bhd,Malaysia,Tobacco,2023,1.23735976219,82.30000305176,8.40963363647,0.50191378593,0.65075612068,0.95739704370,0.03630317375,0.00000000000,2442919.50000000000,0.01964081638,0.02762937173,0.05572700873,-14.68231868744,42428758.17000000000,5.00000000000,28.56999969482,0,85.56999969482,82.19000244141,3.55548715591,4.05610752106,-1.87225568295,1.30905783176,3.00000000000
383,BATO.KL,British American Tobacco (Malaysia) Bhd,Malaysia,Tobacco,2024,1.18685400486,79.81999969482,8.42773246765,0.49800637364,0.65369182825,0.96739524603,0.04524808750,0.00000000000,1686660.75000000000,0.03083698824,0.00880870875,0.04204491153,2.92634296417,40989704.57000000000,6.00000000000,28.56999969482,0,74.41999816895,82.58000183105,5.11415529251,4.07435035706,0.78250986338,1.43108737469,3.00000000000
385,BESH.KL,Beshom Holdings Bhd,Malaysia,Consumer Staples Distribution & Retail,2022,0.60806465149,68.76999664307,7.89885854721,0.01083007827,0.08009003848,0.64994847775,0.38838210702,0.00000000000,-4982169.00000000000,0.25220793486,0.24782475829,0.26186525822,-18.83487319946,3762895.92000000000,6.00000000000,25.00000000000,0,79.52999877930,37.29999923706,8.86182212830,4.06996726990,6.40348529816,1.00000000000,3.00000000000
385,BESH.KL,Beshom Holdings Bhd,Malaysia,Consumer Staples Distribution & Retail,2023,0.65578806400,67.13999938965,7.86511659622,0.01271516364,0.06914988905,0.61097645760,0.42315453291,0.00000000000,-134700.20312500000,0.27432674170,0.21992979944,0.24159073830,-18.93031501770,2301681.34000000000,5.00000000000,37.50000000000,0,76.91999816895,34.75999832153,3.55548715591,4.05610752106,-1.87225568295,1.00000000000,3.00000000000
385,BESH.KL,Beshom Holdings Bhd,Malaysia,Consumer Staples Distribution & Retail,2024,0.57900744677,71.72000122070,7.91919565201,0.02997265384,0.08123622835,0.60446459055,0.00000000000,0.08805758506,-692718.00000000000,0.29260754585,0.20888118446,0.23465542495,13.54642772675,2012523.19000000000,6.00000000000,33.33000183105,0,72.69999694824,51.50000000000,5.11415529251,4.07435035706,0.78250986338,1.00000000000,3.00000000000
386,BGRO.KL,Berjaya Corporation Bhd,Malaysia,Industrial Conglomerates,2022,0.08905201405,39.54000091553,9.66666126251,0.35017883778,0.24057751894,0.34214180708,0.14672189951,0.00000000000,31060146.00000000000,0.06828308851,0.07623993605,0.24862200022,2.90389323235,5332047.21000000000,6.00000000000,57.13999938965,TRUE,29.87000083923,26.20000076294,8.86182212830,4.06996726990,6.40348529816,1.83520352840,3.00000000000
386,BGRO.KL,Berjaya Corporation Bhd,Malaysia,Industrial Conglomerates,2023,0.08670737594,40.22999954224,9.67732048035,0.37804776430,0.29184183478,0.40382504463,0.16070170701,0.00000000000,75460024.00000000000,0.08161841333,0.08669374138,0.26395675540,11.31949234009,4093247.59000000000,5.00000000000,100.00000000000,TRUE,26.55999946594,24.96999931335,3.55548715591,4.05610752106,-1.87225568295,1.34979772568,3.00000000000
386,BGRO.KL,Berjaya Corporation Bhd,Malaysia,Industrial Conglomerates,2024,0.08640328795,38.45999908447,9.67884540558,0.36649885774,0.28614923358,0.39741629362,0.13859993219,0.00000000000,4415058.50000000000,0.08687131107,0.07343698293,0.23672094941,3.83590364456,84462142.10000000000,6.00000000000,100.00000000000,TRUE,24.29000091553,30.02000045776,5.11415529251,4.07435035706,0.78250986338,1.54732215405,3.00000000000
387,BONI.KL,Bonia Corporation Bhd,Malaysia,Specialty Retail,2022,0.38977059722,27.12000083923,8.17249679565,0.24185785651,0.15142755210,0.39452779293,1.07009363174,0.00000000000,-4596999.00000000000,0.20918215811,0.13565193117,0.31413349509,8.48795700073,13418006.43000000000,5.00000000000,11.10999965668,0,19.95000076294,15.78999996185,8.86182212830,4.06996726990,6.40348529816,1.89659404755,3.00000000000
387,BONI.KL,Bonia Corporation Bhd,Malaysia,Specialty Retail,2023,0.38181120157,22.09000015259,8.18052864075,0.23814122379,0.13239227235,0.34107086062,0.93655121326,0.00000000000,-2524496.25000000000,0.20438390970,0.12851691246,0.33205693960,-3.50577902794,8467444.33000000000,6.00000000000,22.21999931335,TRUE,15.23999977112,17.80999946594,3.55548715591,4.05610752106,-1.87225568295,1.40869724751,3.00000000000
387,BONI.KL,Bonia Corporation Bhd,Malaysia,Specialty Retail,2024,0.33546605706,30.53000068665,8.20870018005,0.22822189331,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.17137704790,0.14047780633,0.35700950027,2.15767693520,1875534.44000000000,6.00000000000,22.21999931335,TRUE,30.38999938965,19.75000000000,5.11415529251,4.07435035706,0.78250986338,1.64442002773,3.00000000000
389,BPPL.KL,BP Plastics Holding Bhd,Malaysia,Containers & Packaging,2022,0.80715662241,49.52999877930,7.84308338165,0.00000000000,0.15890902281,0.79457676411,0.68594634533,0.00000000000,1354588.62500000000,0.19614362717,0.22615511715,0.40815666318,6.37613058090,6940343.18000000000,5.00000000000,28.56999969482,TRUE,81.61000061035,39.86999893188,8.86182212830,4.06996726990,6.40348529816,1.58612215519,3.00000000000
389,BPPL.KL,BP Plastics Holding Bhd,Malaysia,Containers & Packaging,2023,0.74311441183,45.34999847412,7.88063430786,0.00000000000,0.20379160345,0.83513790369,0.27294966578,0.00000000000,-3054769.00000000000,0.22731038928,0.25391817093,0.39343017340,-10.43251609802,7676139.43000000000,5.00000000000,28.56999969482,TRUE,67.91000366211,37.43000030518,3.55548715591,4.05610752106,-1.87225568295,1.36266267300,3.00000000000
389,BPPL.KL,BP Plastics Holding Bhd,Malaysia,Containers & Packaging,2024,0.70748394728,50.54000091553,7.88893032074,0.00000000000,0.18219292164,0.81166630983,0.19846974313,0.00000000000,-1541141.50000000000,0.14882872999,0.28497827053,0.41747510433,6.68605995178,4833531.78000000000,5.00000000000,28.56999969482,TRUE,60.29999923706,42.86999893188,5.11415529251,4.07435035706,0.78250986338,1.17672216892,3.00000000000
390,CABC.KL,CAB Cakaran Corporation Bhd,Malaysia,Food Products,2022,0.38575854897,21.77000045776,8.48744773865,0.34780034423,0.36836954951,0.57030951977,0.14589078724,0.00000000000,11369702.00000000000,0.08418783545,0.05605088174,0.52821469307,2.65775036812,12152705.50000000000,6.00000000000,12.50000000000,0,20.26000022888,8.73999977112,8.86182212830,4.06996726990,6.40348529816,1.34678614140,3.00000000000
390,CABC.KL,CAB Cakaran Corporation Bhd,Malaysia,Food Products,2023,0.36348727345,22.87000083923,8.51539325714,0.27388465405,0.33656585217,0.55950605869,0.18486623466,0.00000000000,11798428.00000000000,0.11952681094,0.14027185738,0.48533394933,13.49462509155,30122200.92000000000,5.00000000000,12.50000000000,0,23.87000083923,10.89000034332,3.55548715591,4.05610752106,-1.87225568295,0.00000000000,3.00000000000
390,CABC.KL,CAB Cakaran Corporation Bhd,Malaysia,Food Products,2024,0.32147625089,22.57999992371,8.57775020599,0.23835581541,0.30471974611,0.54216164351,0.15593892336,0.00000000000,5756729.00000000000,0.14423583448,0.14027501643,0.48093932867,16.48321914673,22613038.10000000000,5.00000000000,16.67000007629,0,19.96999931335,12.72999954224,5.11415529251,4.07435035706,0.78250986338,1.00000000000,3.00000000000
391,CAPI.KL,Capital A Berhad,Malaysia,Passenger Airlines,2022,0.18229238689,72.40000152588,9.65600109100,0.90300178528,0.51577007771,0.40066170692,0.04421132430,0.00078183302,-191175680.00000000000,0.02220565826,0.01026012842,0.55526298285,231.76416015625,-889958409.10000000000,7.00000000000,16.67000007629,TRUE,89.48999786377,57.88000106812,8.86182212830,4.06996726990,6.40348529816,2.71249985695,3.00000000000
391,CAPI.KL,Capital A Berhad,Malaysia,Passenger Airlines,2023,0.12815350294,60.88999938965,9.79988956451,0.82540839911,0.52170050144,0.40012255311,0.04258260876,0.00205856911,40377344.00000000000,0.03380877525,0.01017455291,0.51276546717,-80.78801727295,-183202396.50000000000,11.00000000000,16.67000007629,TRUE,83.27999877930,41.31000137329,3.55548715591,4.05610752106,-1.87225568295,2.22700381279,3.00000000000
391,CAPI.KL,Capital A Berhad,Malaysia,Passenger Airlines,2024,0.11826101691,57.74000167847,9.83753585815,0.05171376839,0.04464349523,0.03472936898,0.00000000000,0.01402859576,62717772.00000000000,0.01529891137,0.00479829218,0.02057095803,36.14274978638,-197334601.60000000000,12.00000000000,16.67000007629,TRUE,82.58000183105,29.65999984741,5.11415529251,4.07435035706,0.78250986338,1.00000000000,3.00000000000
392,CBIP.KL,CB Industrial Product Holding Bhd,Malaysia,Machinery,2022,0.45827853680,32.50000000000,8.43755435944,0.14522822201,0.19311152399,0.55199617147,0.00000000000,0.04978279024,-13383409.00000000000,0.05668327585,0.10483504832,0.47556751966,37.62668609619,-2913181.82000000000,5.00000000000,14.28999996185,0,69.23999786377,13.97999954224,8.86182212830,4.06996726990,6.40348529816,1.00000000000,3.00000000000
392,CBIP.KL,CB Industrial Product Holding Bhd,Malaysia,Machinery,2023,0.46702086926,31.39999961853,8.42841911316,0.13969331980,0.17113228142,0.52871060371,0.00000000000,0.08102930337,5908932.50000000000,0.07934267819,0.07904949784,0.42809838057,-8.52294445038,16393464.05000000000,6.00000000000,28.56999969482,0,65.55999755859,12.98999977112,3.55548715591,4.05610752106,-1.87225568295,1.00000000000,3.00000000000
392,CBIP.KL,CB Industrial Product Holding Bhd,Malaysia,Machinery,2024,0.48332935572,36.25000000000,8.41755199432,0.12972211838,0.21044790745,0.61964958906,0.00000000000,0.05339475349,-1702775.25000000000,0.07668454200,0.02890300937,0.41977909207,-9.71380996704,-6286257.83000000000,5.00000000000,28.56999969482,0,75.77999877930,14.07999992371,5.11415529251,4.07435035706,0.78250986338,1.86754262447,3.00000000000
393,CBMS.KL,Carlsberg Brewery Malaysia Bhd,Malaysia,Beverages,2022,5.01874065399,61.04000091553,8.38111114502,0.11885955930,0.83930295706,0.97540676594,0.10274370760,0.00000000000,3560227.25000000000,0.10683351755,0.11759702861,0.29998961091,28.78170776367,73832045.45000000000,4.00000000000,25.00000000000,0,37.11999893188,55.63000106812,8.86182212830,4.06996726990,6.40348529816,1.86812615395,3.00000000000
393,CBMS.KL,Carlsberg Brewery Malaysia Bhd,Malaysia,Beverages,2023,5.39492273331,65.58999633789,8.34564113617,0.12910112739,0.75691211224,0.97691357136,0.12342096865,0.00000000000,824618.75000000000,0.08609233797,0.09587530047,0.33376419544,-10.16198825836,72953812.64000000000,4.00000000000,28.56999969482,0,49.22000122070,59.81999969482,3.55548715591,4.05610752106,-1.87225568295,2.15062046051,3.00000000000
393,CBMS.KL,Carlsberg Brewery Malaysia Bhd,Malaysia,Beverages,2024,4.68509387970,64.87000274658,8.40426445007,0.08131387085,0.72396516800,0.95947557688,0.10301609337,0.00000000000,-2351835.25000000000,0.08535841852,0.10971901566,0.34681388736,7.97919750214,76263205.01000000000,4.00000000000,28.56999969482,0,62.29999923706,52.65999984741,5.11415529251,4.07435035706,0.78250986338,2.65530824661,3.00000000000
394,CELC.KL,CelcomDigi Bhd,Malaysia,Wireless Telecommunication Services,2022,1.21646046638,64.05000305176,9.93103313446,0.39657723904,0.22263169289,0.39186060429,0.12221194059,0.00000000000,230401136.00000000000,0.14736822248,0.00437829923,0.36393889785,1.17337524891,173561136.40000000000,18.00000000000,30.00000000000,FALSE,67.33999633789,42.61000061035,8.86182212830,4.06996726990,6.40348529816,2.09351229668,3.00000000000
394,CELC.KL,CelcomDigi Bhd,Malaysia,Wireless Telecommunication Services,2023,1.28039300442,66.08999633789,9.89960861206,0.35679617524,0.20374152064,0.36962068081,0.03373881057,0.00000000000,-179589104.00000000000,0.01013890374,0.00677118823,0.34511974454,79.48654174805,341381045.80000000000,18.00000000000,30.00000000000,FALSE,81.41999816895,39.47999954224,3.55548715591,4.05610752106,-1.87225568295,2.06583094597,3.00000000000
394,CELC.KL,CelcomDigi Bhd,Malaysia,Wireless Telecommunication Services,2024,1.26073527336,69.91999816895,9.90632820129,0.36246183515,0.19436606765,0.35109829903,0.01515569072,0.00000000000,-39080124.00000000000,0.00669365795,0.00725515094,0.32515871525,2.70822787285,311085049.20000000000,12.00000000000,30.00000000000,FALSE,90.58000183105,39.41999816895,5.11415529251,4.07435035706,0.78250986338,2.46570205688,3.00000000000
395,CITR.KL,Citra Nusa Holdings Bhd,Malaysia,Distributors,2022,0.43458458781,30.46999931335,7.29446220398,0.02430975623,0.17915868759,0.89335125685,0.00000000000,0.15018714964,625338.62500000000,0.24699915946,0.16261872649,0.33962014318,-1.51461958885,-508965.91000000000,5.00000000000,16.67000007629,TRUE,49.49000167847,6.30000019073,8.86182212830,4.06996726990,6.40348529816,1.99197626114,3.00000000000
395,CITR.KL,Citra Nusa Holdings Bhd,Malaysia,Distributors,2023,0.42257437110,37.00000000000,7.25994729996,0.03273781016,0.17001707852,0.89118939638,0.00000000000,0.16255450249,79919.39062500000,0.29118362069,0.13265933096,0.34548604488,-22.96550178528,-353566.45000000000,5.00000000000,16.67000007629,TRUE,42.81000137329,20.14999961853,3.55548715591,4.05610752106,-1.87225568295,1.00000000000,3.00000000000
395,CITR.KL,Citra Nusa Holdings Bhd,Malaysia,Distributors,2024,0.46326282620,34.43999862671,7.26578044891,0.02731861360,0.18809254467,0.93308067322,0.00000000000,0.18823528290,323243.06250000000,0.36453911662,0.12827749550,0.32519087195,-3.88992810249,-443784.69000000000,4.00000000000,16.67000007629,TRUE,39.59000015259,21.80999946594,5.11415529251,4.07435035706,0.78250986338,1.74020707607,3.00000000000
396,CJCE.KL,CJ Century Logistics Holdings Bhd,Malaysia,Air Freight & Logistics,2022,0.12544874847,31.70999908447,8.24205398560,0.22982282937,0.26419675350,0.62653493881,0.00000000000,0.09058817476,6013863.50000000000,0.11979092658,0.04884693399,0.55683451891,4.44483566284,6400681.82000000000,4.00000000000,11.10999965668,TRUE,9.31999969482,28.23999977112,8.86182212830,4.06996726990,6.40348529816,1.87363851070,3.00000000000
396,CJCE.KL,CJ Century Logistics Holdings Bhd,Malaysia,Air Freight & Logistics,2023,0.13748423755,28.12999916077,8.21512699127,0.22264955938,0.25729671121,0.63955134153,0.00000000000,0.10900218040,2725708.00000000000,0.11734873801,0.03177957982,0.57687014341,-24.11548423767,2571459.69000000000,4.00000000000,11.10999965668,TRUE,8.56000041962,24.75000000000,3.55548715591,4.05610752106,-1.87225568295,1.46228110790,3.00000000000
396,CJCE.KL,CJ Century Logistics Holdings Bhd,Malaysia,Air Freight & Logistics,2024,0.13719028234,38.79999923706,8.21605682373,0.21755278111,0.27675113082,0.69618010521,0.00000000000,0.10312315822,-2543867.50000000000,0.12361469865,0.04457669333,0.56974744797,-3.65273118019,-1707923.01000000000,4.00000000000,11.10999965668,TRUE,14.15999984741,34.68000030518,5.11415529251,4.07435035706,0.78250986338,1.88434278965,3.00000000000
398,CNON.KL,Can-One Bhd,Malaysia,Containers & Packaging,2022,0.09526020288,35.84000015259,8.98632144928,0.37599262595,0.31936663389,0.55873781443,0.16470396519,0.03424240649,31215000.00000000000,0.09223388135,0.20238330960,0.54587501287,11.29156017303,19974545.45000000000,6.00000000000,20.00000000000,0,48.25999832153,12.52999973297,8.86182212830,4.06996726990,6.40348529816,2.09805321693,3.00000000000
398,CNON.KL,Can-One Bhd,Malaysia,Containers & Packaging,2023,0.09290257841,34.11999893188,8.98977756500,0.39304399490,0.31359806657,0.53422230482,0.23104903102,0.00546124578,193899.78125000000,0.08702646196,0.17880004644,0.57880997658,-7.57929849625,6235947.71000000000,4.00000000000,10.00000000000,0,40.68999862671,10.68999958038,3.55548715591,4.05610752106,-1.87225568295,2.07948541641,3.00000000000
398,CNON.KL,Can-One Bhd,Malaysia,Containers & Packaging,2024,0.09175869823,35.83000183105,8.99297046661,0.42524811625,0.29020482302,0.49321976304,0.17378433049,0.02575072832,5526634.00000000000,0.09747978300,0.16233329475,0.58389216661,7.40020942688,-5762981.20000000000,4.00000000000,11.10999965668,0,41.24000167847,13.51000022888,5.11415529251,4.07435035706,0.78250986338,2.80479860306,3.00000000000
399,COMF.KL,Comfort Gloves Bhd,Malaysia,Health Care Equipment & Supplies,2022,0.11084044725,29.05999946594,8.35243892670,0.03603455797,0.08541313559,0.85863959789,1.59040760994,0.00000000000,-19723990.00000000000,0.19033122063,0.11072693765,0.44922649860,-58.71442413330,-9614436.36000000000,5.00000000000,33.33000183105,TRUE,25.26000022888,7.73000001907,8.86182212830,4.06996726990,6.40348529816,1.00000000000,3.00000000000
399,COMF.KL,Comfort Gloves Bhd,Malaysia,Health Care Equipment & Supplies,2023,0.11855293065,33.00000000000,8.32229614258,0.04394425079,0.08345654607,0.85262024403,1.75473201275,0.00000000000,1442178.62500000000,0.23876400292,0.08847343922,0.44948792458,-48.50776290894,-8020233.12000000000,5.00000000000,33.33000183105,TRUE,17.72999954224,26.95999908447,3.55548715591,4.05610752106,-1.87225568295,0.00000000000,3.00000000000
399,COMF.KL,Comfort Gloves Bhd,Malaysia,Health Care Equipment & Supplies,2024,0.12216174603,28.96999931335,8.32117271423,0.05320011824,0.11797727644,0.90364480019,0.51672238111,0.00000000000,-18827446.00000000000,0.17532587051,0.11612474173,0.46192592382,9.31077098846,-12508563.12000000000,5.00000000000,33.33000183105,TRUE,9.15999984741,25.51000022888,5.11415529251,4.07435035706,0.78250986338,1.99747061729,3.00000000000
400,CSTH.KL,CSC Steel Holdings Bhd,Malaysia,Metals & Mining,2022,0.44909244776,30.45000076294,8.32898807526,0.00000000000,0.06342871487,0.77292811871,0.98340612650,0.00000000000,9517305.00000000000,0.24620212615,0.35483983159,0.17406527698,9.04987049103,3319997.73000000000,5.00000000000,25.00000000000,0,73.95999908447,15.42000007629,8.86182212830,4.06996726990,6.40348529816,0.00000000000,3.00000000000
400,CSTH.KL,CSC Steel Holdings Bhd,Malaysia,Metals & Mining,2023,0.44845592976,36.63000106812,8.32867527008,0.00000000000,0.06437035650,0.80754894018,0.30957919359,0.00000000000,15986882.00000000000,0.35624605417,0.33853468299,0.16274282336,-12.01977920532,10779488.02000000000,5.00000000000,25.00000000000,0,73.00000000000,29.81999969482,3.55548715591,4.05610752106,-1.87225568295,1.00000000000,3.00000000000
400,CSTH.KL,CSC Steel Holdings Bhd,Malaysia,Metals & Mining,2024,0.44083735347,36.24000167847,8.33611679077,0.00000000000,0.05457818881,0.77145522833,0.45033484697,0.00000000000,5738899.00000000000,0.39316177368,0.31788545847,0.16016870737,-0.27462610602,7644845.57000000000,5.00000000000,42.86000061035,0,70.45999908447,24.76000022888,5.11415529251,4.07435035706,0.78250986338,1.00000000000,3.00000000000
401,CTPB.KL,Chin Teck Plantations Bhd,Malaysia,Food Products,2022,1.09679424763,22.54000091553,8.27915191650,0.00000000000,0.01979978755,0.40327814221,4.07209873199,0.00000000000,13357982.00000000000,0.47572517395,0.02459167875,0.14963786304,32.29885482788,24031238.27000000000,5.00000000000,0.00000000000,0,62.97000122070,12.85000038147,8.86182212830,4.06996726990,6.40348529816,1.83352231979,3.00000000000
401,CTPB.KL,Chin Teck Plantations Bhd,Malaysia,Food Products,2023,1.04800212383,20.06999969482,8.29343891144,0.01212809142,0.01733730361,0.30085501075,4.24489831924,0.00000000000,1248223.00000000000,0.43369013071,0.01878784224,0.20655098557,-23.76127243042,11509519.09000000000,6.00000000000,12.50000000000,0,56.50000000000,10.82999992371,3.55548715591,4.05610752106,-1.87225568295,1.83352231979,3.00000000000
401,CTPB.KL,Chin Teck Plantations Bhd,Malaysia,Food Products,2024,0.94096040726,24.65999984741,8.34927749634,0.01101837214,0.02093287930,0.34582266212,3.49218654633,0.00000000000,-1832248.75000000000,0.50656872988,0.02070880309,0.20796380937,38.28989791870,20228263.08000000000,5.00000000000,14.28999996185,0,49.43999862671,28.52000045776,5.11415529251,4.07435035706,0.78250986338,2.28465199471,3.00000000000
402,CYLC.KL,CYL Corp Bhd,Malaysia,Containers & Packaging,2022,0.44823068380,8.26000022888,7.23661565781,0.00000000000,0.05732156709,0.41581854224,0.58930689096,0.00000000000,526723.00000000000,0.12068469077,0.07109745592,0.69080996513,-10.84105587006,-41222.14000000000,6.00000000000,37.50000000000,0,28.81999969482,1.69000005722,8.86182212830,4.06996726990,6.40348529816,0.00000000000,3.00000000000
402,CYLC.KL,CYL Corp Bhd,Malaysia,Containers & Packaging,2023,0.50506973267,6.46999979019,7.18383741379,0.00000000000,0.07233119011,0.48166540265,0.24219776690,0.00000000000,-418544.53125000000,0.08948741853,0.05993278325,0.71144592762,-13.64700222015,-332104.93000000000,6.00000000000,37.50000000000,0,23.36000061035,1.05999994278,3.55548715591,4.05610752106,-1.87225568295,0.00000000000,3.00000000000
402,CYLC.KL,CYL Corp Bhd,Malaysia,Containers & Packaging,2024,0.26606073976,10.06000041962,7.46220827103,0.00185125496,0.04700482264,0.33417639136,0.17435827851,0.00000000000,-370973.03125000000,0.08304673433,0.04242924601,0.80450677872,19.01083564758,-91224.72000000000,6.00000000000,25.00000000000,0,30.21999931335,1.50999999046,5.11415529251,4.07435035706,0.78250986338,0.00000000000,3.00000000000
403,CHIN.KL,Chin Hin Group Property Bhd,Malaysia,Machinery,2022,2.03091478348,32.13999938965,8.24674224854,0.33201727271,0.42554867268,0.58431500196,0.17671377957,0.00000000000,8994193.00000000000,0.13913169503,0.29643705487,0.07594025135,147.92463684082,2419954.55000000000,5.00000000000,28.56999969482,0,31.15999984741,11.61999988556,8.86182212830,4.06996726990,6.40348529816,1.65961372852,3.00000000000
403,CHIN.KL,Chin Hin Group Property Bhd,Malaysia,Machinery,2023,1.36504852772,26.63999938965,8.42215061188,0.32172018290,0.47071686387,0.65775579214,0.06871888787,0.00000000000,-6467516.50000000000,0.15823085606,0.40512421727,0.06489227712,76.46066284180,7957244.01000000000,5.00000000000,28.56999969482,0,19.25000000000,11.53999996185,3.55548715591,4.05610752106,-1.87225568295,1.30283308029,3.00000000000
403,CHIN.KL,Chin Hin Group Property Bhd,Malaysia,Machinery,2024,1.45440173149,28.14999961853,8.40210247040,0.35538944602,0.38811406493,0.61176037788,0.05858119950,0.00000000000,434149.50000000000,0.07122778893,0.52497524023,0.04687845707,21.81718063354,5781342.88000000000,6.00000000000,28.56999969482,0,26.89999961853,18.96999931335,5.11415529251,4.07435035706,0.78250986338,2.59225726128,3.00000000000
404,DEHB.KL,Dayang Enterprise Holdings Bhd,Malaysia,Energy Equipment & Services,2022,0.90791708231,31.89999961853,8.72978401184,0.17398428917,0.15813131630,0.40780672431,0.72694921494,0.00000000000,-5993182.00000000000,0.18444740772,0.00319464505,0.44975939393,39.48551559448,28485681.82000000000,5.00000000000,18.18000030518,0,61.63000106812,15.52000045776,8.86182212830,4.06996726990,6.40348529816,1.15861058235,3.00000000000
404,DEHB.KL,Dayang Enterprise Holdings Bhd,Malaysia,Energy Equipment & Services,2023,0.87965750694,35.54000091553,8.73765277863,0.09839855134,0.16926398873,0.49593523145,0.36200013757,0.00000000000,-9023094.00000000000,0.21939520538,0.00306481589,0.42936873436,8.40622520447,51237037.04000000000,5.00000000000,33.33000183105,0,17.42000007629,29.79999923706,3.55548715591,4.05610752106,-1.87225568295,1.19652903080,3.00000000000
404,DEHB.KL,Dayang Enterprise Holdings Bhd,Malaysia,Energy Equipment & Services,2024,0.79632246494,36.06000137329,8.78581237793,0.04784952477,0.17873808742,0.57130324841,0.36279883981,0.00000000000,25601836.00000000000,0.29992124438,0.00292650401,0.37924957275,35.51173400879,81601163.83000000000,6.00000000000,40.00000000000,0,23.35000038147,29.47999954224,5.11415529251,4.07435035706,0.78250986338,1.22265064716,3.00000000000
405,DELM.KL,DKSH Holdings (Malaysia) Bhd,Malaysia,Trading Companies & Distributors,2022,0.27072644234,34.58000183105,8.82356452942,0.17579673231,0.61295694113,0.85573822260,0.00000501000,0.01225311402,-18593864.00000000000,0.01268455107,0.26951596141,0.05457402021,0.59537261724,23685000.00000000000,4.00000000000,33.33000183105,0,37.18999862671,18.34000015259,8.86182212830,4.06996726990,6.40348529816,2.45197319984,3.00000000000
405,DELM.KL,DKSH Holdings (Malaysia) Bhd,Malaysia,Trading Companies & Distributors,2023,0.26953342557,42.81999969482,8.82545566559,0.19258776307,0.64374250174,0.90712291002,0.00000000000,0.01270823646,2475381.25000000000,0.01276370417,0.28341001272,0.04781788588,0.70033806562,24077342.05000000000,4.00000000000,50.00000000000,0,44.84000015259,13.31000041962,3.55548715591,4.05610752106,-1.87225568295,1.89488685131,3.00000000000
405,DELM.KL,DKSH Holdings (Malaysia) Bhd,Malaysia,Trading Companies & Distributors,2024,0.23147931695,39.04000091553,8.89155673981,0.19166639447,0.68763548136,0.96016168594,0.03907339647,0.00000000000,12196732.00000000000,0.03128526732,0.31298363209,0.03952222690,8.45176792145,27556848.70000000000,4.00000000000,33.33000183105,0,39.81999969482,13.69999980927,5.11415529251,4.07435035706,0.78250986338,3.48355340958,3.00000000000
