Index,Identifier,Company Name,Country of Exchange,GICS Industry Name,Year,FV,ESG,SIZE,LEV,lctat,lctlt,chlct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDPgrowth,GDPpercapita,INF
11,AFFL.NS,Affle 3i Ltd,India,Media,2021,12.9521901,0.0000000,8.3814655,0.0813618,0.2347033,0.6608949,0.4269789,0.0729300,35199218.9867381,0.7741510,0.0000000,0.0014390,101.6841003,28285644.2700662,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
11,AFFL.NS,Affle 3i Ltd,India,Media,2020,30.5728433,0.0000000,8.0124063,0.1577700,0.2572512,0.4916075,0.2297751,0.0061988,-2794891.7784432,0.1620739,0.0000000,0.0043066,57.6696005,18463568.3716860,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
11,AFFL.NS,Affle 3i Ltd,India,Media,2019,59.2169748,0.0000000,7.7271760,0.1679380,0.3221774,0.7494806,0.1902916,0.1118276,6502064.1684255,0.7338353,0.0000000,0.0116236,24.1237293,8696985.3848911,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
11,AFFL.NS,Affle 3i Ltd,India,Media,2018,136.0641862,0.0000000,7.3594071,0.0568157,0.4874010,0.8984172,0.2671541,0.0000000,863255.2760914,0.4945142,0.0000000,0.0047325,177.3523995,7057097.4270020,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
12,AIAE.NS,AIA Engineering Ltd,India,Machinery,2024,3.5315714,55.5573984,8.9622756,0.0626198,0.1005712,0.8685961,0.5040205,0.0000000,25369420.7138678,0.5570319,0.1400185,0.1568596,-13.8384361,124057776.4774720,5.0000000,33.3333333,TRUE,61.7006319,40.6461114,6.4842236,3.4308268,3.2018101
12,AIAE.NS,AIA Engineering Ltd,India,Machinery,2023,3.6613283,57.8371406,8.9538756,0.0615143,0.0998742,0.8939012,0.2275302,0.0013347,-15254913.0173965,0.5557187,0.1683630,0.1573443,-2.5323102,136411805.6388720,4.0000000,33.3333333,TRUE,63.5398904,46.9758412,9.1907549,3.4031412,2.5919495
12,AIAE.NS,AIA Engineering Ltd,India,Machinery,2022,4.1147209,60.0331290,8.9069316,0.0757859,0.1319508,0.9309690,0.3514052,0.0000000,6179174.7809153,0.5514191,0.1912952,0.1639359,27.1492892,128590591.5287240,4.0000000,33.3333333,TRUE,71.6993934,41.9094375,7.6093650,3.3705960,5.8971419
12,AIAE.NS,AIA Engineering Ltd,India,Machinery,2021,4.9337327,48.1699027,8.8294925,0.0019181,0.0593059,0.8202040,0.6710314,0.0102878,-27070080.3937740,0.3160943,0.2471227,0.1907105,19.2663326,81634594.3553084,4.0000000,33.3333333,TRUE,63.5432659,29.7016730,9.6895925,3.3501731,8.3549077
12,AIAE.NS,AIA Engineering Ltd,India,Machinery,2020,5.1054244,50.3045678,8.8133064,0.0405486,0.0934373,0.8651462,1.0395417,0.0000000,42889700.1517700,0.4817470,0.1641639,0.1995436,-0.4316133,77348865.8271463,5.0000000,33.3333333,TRUE,73.2902869,25.3522376,-5.7777247,3.2803604,4.8148579
12,AIAE.NS,AIA Engineering Ltd,India,Machinery,2019,6.0688247,49.0282862,8.7423364,0.0304435,0.0871290,0.7868221,0.4067088,0.0002403,-7940291.7712025,0.3579584,0.1952060,0.2158857,-10.8191104,78361421.9531945,4.0000000,30.0000000,TRUE,73.5456476,20.9731899,3.8714369,3.3099342,2.4055172
12,AIAE.NS,AIA Engineering Ltd,India,Machinery,2018,5.7191904,0.0000000,8.7657157,0.0317067,0.0988086,0.7665698,0.5161326,0.0006446,3924906.0422087,0.3596727,0.2027589,0.2187039,17.1171763,73928548.7135010,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
13,AISG.NS,Asahi India Glass Ltd,India,Automobile Components,2024,3.0499766,34.8851166,8.9001449,0.3970367,0.2748667,0.4528951,0.0195843,0.0000000,-1568168.5196021,0.0284330,0.1764662,0.6624982,3.2427100,42984201.2873025,4.0000000,33.3333333,TRUE,50.2779800,21.8292044,6.4842236,3.4308268,3.2018101
13,AISG.NS,Asahi India Glass Ltd,India,Automobile Components,2023,3.7203112,27.3741528,8.8194263,0.3577581,0.3080928,0.5385581,0.0435496,0.0000000,7098980.2039592,0.0375837,0.1928482,0.6059266,6.4661430,38998200.3599280,5.0000000,30.0000000,TRUE,39.8423339,18.7243612,9.1907549,3.4031412,2.5919495
13,AISG.NS,Asahi India Glass Ltd,India,Automobile Components,2022,4.4083096,30.7816736,8.7462382,0.3059613,0.3530691,0.6453696,0.0296937,0.0000000,3555258.0331061,0.0280424,0.2539435,0.5587586,17.1024544,44020204.4790652,4.0000000,20.0000000,TRUE,59.1447937,19.5553786,7.6093650,3.3705960,5.8971419
13,AISG.NS,Asahi India Glass Ltd,India,Automobile Components,2021,4.8139821,0.0000000,8.6968604,0.3279097,0.2861534,0.5365429,0.0679183,0.0000000,3711393.9927327,0.0217443,0.2140054,0.6378433,26.1741320,45158587.3251350,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
13,AISG.NS,Asahi India Glass Ltd,India,Automobile Components,2020,4.7310280,0.0000000,8.7125899,0.4051625,0.3414764,0.5521602,0.0431041,0.0000000,6960908.9790393,0.0149424,0.1923755,0.6564141,-5.6495487,17865102.4789094,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
13,AISG.NS,Asahi India Glass Ltd,India,Automobile Components,2019,4.7511573,0.0000000,8.7099394,0.4562361,0.3615170,0.5453615,0.0053275,0.0000000,-1831866.5126837,0.0029868,0.2037743,0.6513953,-16.6730579,20076195.0274116,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
13,AISG.NS,Asahi India Glass Ltd,India,Automobile Components,2018,4.5319360,0.0000000,8.7269834,0.4456033,0.3673292,0.5478458,0.0116436,0.0000000,401850.2457358,0.0058655,0.2019287,0.6503346,2.3381661,27214512.8649899,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
14,AITE.NS,Aditya Birla Real Estate Ltd,India,Paper & Forest Products,2024,1.1660066,54.9241627,9.2866441,0.3022131,0.5090984,0.6631269,0.0230533,0.0331975,56997074.3124634,0.1141879,0.5512857,0.0420627,8.0261568,-17406670.5675834,8.0000000,28.5714286,TRUE,49.0797389,52.9416852,6.4842236,3.4308268,3.2018101
14,AITE.NS,Aditya Birla Real Estate Ltd,India,Paper & Forest Products,2023,1.8468023,48.3867057,9.1007037,0.2380259,0.3331776,0.5361712,0.0452802,0.0203765,51914817.0365927,0.0781369,0.4597865,0.2834162,-71.6876910,15386922.6154769,6.0000000,28.5714286,TRUE,23.4145743,63.8184442,9.1907549,3.4031412,2.5919495
14,AITE.NS,Aditya Birla Real Estate Ltd,India,Paper & Forest Products,2022,2.2101566,38.5173712,9.0122806,0.1253378,0.3997828,0.7401885,0.0113738,0.0011927,-17530428.4323272,0.0119662,0.4012913,0.3906082,-14.3071637,39263631.9376826,5.0000000,25.0000000,TRUE,30.0281099,31.4628483,7.6093650,3.3705960,5.8971419
14,AITE.NS,Aditya Birla Real Estate Ltd,India,Paper & Forest Products,2021,2.2461494,0.0000000,9.0084261,0.1726770,0.3672139,0.7069144,0.0094693,0.0010221,-2712729.9364702,0.0265963,0.3094702,0.4376199,52.1265220,20310560.8065200,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
14,AITE.NS,Aditya Birla Real Estate Ltd,India,Paper & Forest Products,2020,2.5049655,0.0000000,8.9615142,0.1574071,0.2227694,0.4675599,0.0223124,0.0025801,533245.8263259,0.0176131,0.2331212,0.5144178,-21.2736177,-2060516.5648030,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
14,AITE.NS,Aditya Birla Real Estate Ltd,India,Paper & Forest Products,2019,2.6293154,0.0000000,8.9521570,0.2074416,0.2788415,0.5757283,0.0311988,0.0000000,16964676.8348532,0.0102097,0.2072371,0.5226610,-20.2800485,32001911.5128828,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
14,AITE.NS,Aditya Birla Real Estate Ltd,India,Paper & Forest Products,2018,2.6082130,0.0000000,8.9506430,0.1652116,0.2095692,0.4492106,0.0105946,0.0012211,-36500433.6513443,0.0019805,0.1236718,0.5732857,-5.9633246,72198612.3156982,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
15,AJPH.NS,Ajanta Pharma Ltd,India,Pharmaceuticals,2024,6.2666629,52.5867484,8.7685545,0.0094557,0.1986261,0.8133686,0.1758056,0.0000000,5535400.8191925,0.1290846,0.1880617,0.3772261,7.7258670,107710942.0713870,5.0000000,12.5000000,TRUE,24.0118658,68.2671939,6.4842236,3.4308268,3.2018101
15,AJPH.NS,Ajanta Pharma Ltd,India,Pharmaceuticals,2023,6.7208256,38.9347581,8.7454617,0.0076061,0.1930088,0.8358776,0.1446412,0.0000000,-24067186.5626875,0.0968107,0.1868321,0.3710296,10.8474670,97920815.8368326,5.0000000,12.5000000,TRUE,17.8431327,35.7881396,9.1907549,3.4031412,2.5919495
15,AJPH.NS,Ajanta Pharma Ltd,India,Pharmaceuticals,2022,6.6283487,35.0640448,8.7554945,0.0076148,0.2434869,0.8824582,0.2895074,0.0000000,15130233.6903603,0.1913671,0.1800612,0.3629307,3.4885340,71565238.5589094,5.0000000,12.5000000,TRUE,25.1528156,26.1165859,7.6093650,3.3705960,5.8971419
15,AJPH.NS,Ajanta Pharma Ltd,India,Pharmaceuticals,2021,7.1177524,0.0000000,8.7278032,0.0061717,0.1596294,0.8181968,0.3187723,0.0000000,3675821.5263487,0.0836991,0.2011007,0.4062107,11.4066913,93896818.7675063,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
15,AJPH.NS,Ajanta Pharma Ltd,India,Pharmaceuticals,2020,7.4593918,0.0000000,8.7132076,0.0082991,0.1716534,0.8282956,0.2736691,0.0000000,-3332102.7660418,0.1173762,0.2086818,0.4312598,15.0156451,89403448.3230102,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
15,AJPH.NS,Ajanta Pharma Ltd,India,Pharmaceuticals,2019,8.8080593,0.0000000,8.6439814,0.0225872,0.1826534,0.8421133,0.3338172,0.0000000,13769529.9536724,0.0917887,0.1553896,0.4769653,15.6239329,62084345.5059536,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
15,AJPH.NS,Ajanta Pharma Ltd,India,Pharmaceuticals,2018,9.8823947,0.0000000,8.5907683,0.0133374,0.1400648,0.8373949,0.2519860,0.0000000,653368.0254409,0.0614610,0.1616027,0.5315632,-9.2174800,55936686.9037294,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
16,AKZO.NS,Akzo Nobel India Ltd,India,Chemicals,2024,5.2402127,49.4114769,8.5311948,0.0213887,0.4994489,0.9217518,0.0826150,0.0442240,-2984201.2873025,0.0963365,0.2175036,0.1880898,0.7334306,50263311.8782914,5.0000000,16.6666667,TRUE,40.6371535,41.2602976,6.4842236,3.4308268,3.2018101
16,AKZO.NS,Akzo Nobel India Ltd,India,Chemicals,2023,5.1075902,55.0630449,8.5420761,0.0207996,0.4902028,0.9043837,0.0935722,0.0483832,-4919016.1967607,0.1849512,0.2166053,0.2211164,2.7074423,51181763.6472706,4.0000000,16.6666667,TRUE,65.0710762,47.4675552,9.1907549,3.4031412,2.5919495
16,AKZO.NS,Akzo Nobel India Ltd,India,Chemicals,2022,5.3150934,50.1802959,8.5231694,0.0254333,0.4611932,0.8874456,0.0977925,0.0697318,20654819.8636806,0.1969846,0.2213830,0.2114578,11.5566335,40786270.6913340,6.0000000,16.6666667,TRUE,66.9138638,31.6427892,7.6093650,3.3705960,5.8971419
16,AKZO.NS,Akzo Nobel India Ltd,India,Chemicals,2021,5.1940041,0.0000000,8.5333182,0.0272033,0.4567835,0.8886720,0.0631863,0.0270875,777324.2654286,0.1751131,0.2611128,0.2147708,25.2963179,38220638.8814963,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
16,AKZO.NS,Akzo Nobel India Ltd,India,Chemicals,2020,5.0881677,0.0000000,8.5390005,0.0252559,0.4313268,0.8788050,0.0631357,0.0277459,-15778607.2712854,0.3188217,0.1954468,0.2186475,-6.3000761,28385085.5244268,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
16,AKZO.NS,Akzo Nobel India Ltd,India,Chemicals,2019,5.7660102,0.0000000,8.4895871,0.0276464,0.4074727,0.8712079,0.0412578,0.0926133,29362961.7830167,0.2710888,0.1885803,0.2502365,-16.2420771,33261651.6002283,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
16,AKZO.NS,Akzo Nobel India Ltd,India,Chemicals,2018,5.9320142,0.0000000,8.4818042,0.0013823,0.4216121,0.9198211,0.0376484,0.0000000,-5145995.9525875,0.1451420,0.1934315,0.2565899,-1.6505086,30500144.5504481,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
17,ALEM.NS,Alembic Pharmaceuticals Ltd,India,Pharmaceuticals,2024,2.3097926,41.2670123,8.9588732,0.1617792,0.3103510,0.9342912,0.0346054,0.0000000,-4298420.1287303,0.0126332,0.2999277,0.4323666,4.4869973,68111176.1263897,5.0000000,10.0000000,TRUE,44.7280161,47.4243612,6.4842236,3.4308268,3.2018101
17,ALEM.NS,Alembic Pharmaceuticals Ltd,India,Pharmaceuticals,2023,2.8383896,42.5293743,8.8883564,0.0796142,0.2257361,0.8940751,0.0826186,0.0000000,5366526.6946611,0.0191650,0.2640305,0.4764614,8.6169413,73884823.0353929,7.0000000,11.1111111,TRUE,38.5673410,51.1372593,9.1907549,3.4031412,2.5919495
17,ALEM.NS,Alembic Pharmaceuticals Ltd,India,Pharmaceuticals,2022,2.9151306,43.2470636,8.8765269,0.1167782,0.2647525,0.9031980,0.0461110,0.0000000,1752677.7020448,0.0097908,0.2472606,0.4851710,-1.5787016,41623661.1489776,5.0000000,11.1111111,TRUE,45.0235451,44.8910830,7.6093650,3.3705960,5.8971419
17,ALEM.NS,Alembic Pharmaceuticals Ltd,India,Pharmaceuticals,2021,2.3234240,37.7437159,8.9723540,0.1006890,0.2410170,0.9108773,0.0355892,0.0000000,-4870792.8971007,0.0087741,0.2333717,0.5542324,-5.2025788,67936823.2997020,6.0000000,12.5000000,TRUE,30.7699325,28.9754546,9.6895925,3.3501731,8.3549077
17,ALEM.NS,Alembic Pharmaceuticals Ltd,India,Pharmaceuticals,2020,2.4193319,0.0000000,8.9625194,0.0869894,0.1909143,0.7800440,0.0765591,0.0000000,3583685.4123084,0.0490208,0.2309800,0.5436221,20.6114806,152420799.3218210,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
17,ALEM.NS,Alembic Pharmaceuticals Ltd,India,Pharmaceuticals,2019,2.8205764,0.0000000,8.9003727,0.3056729,0.2924671,0.6324288,0.0410139,0.0000000,-16890340.2227444,0.0138082,0.2113808,0.5174443,7.4944985,106280116.2837000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
17,ALEM.NS,Alembic Pharmaceuticals Ltd,India,Pharmaceuticals,2018,3.1682614,0.0000000,8.8392438,0.2361839,0.3117821,0.7234923,0.1336381,0.0000000,16671003.1801099,0.0475402,0.2206348,0.5106598,18.2823224,85656259.0344030,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
18,ALIV.NS,Alivus Life Sciences Ltd,India,Pharmaceuticals,2024,3.3267867,28.6375019,8.6012273,0.0165929,0.1378178,0.7914055,0.0979222,0.0073350,-26957519.0169690,0.1877598,0.1999746,0.3039532,1.9713647,56831714.4528964,8.0000000,25.0000000,TRUE,22.2530287,21.9014202,6.4842236,3.4308268,3.2018101
18,ALIV.NS,Alivus Life Sciences Ltd,India,Pharmaceuticals,2023,3.9729541,31.4622621,8.5340020,0.0060160,0.1539332,0.8469050,0.0725159,0.0945814,2110497.9004199,0.1099536,0.2389570,0.3144096,4.1363778,56495260.9478104,5.0000000,25.0000000,TRUE,31.4551203,27.4733219,9.1907549,3.4031412,2.5919495
18,ALIV.NS,Alivus Life Sciences Ltd,India,Pharmaceuticals,2022,4.1421310,17.0822509,8.5170485,0.0071636,0.1837591,0.8804908,0.1123022,0.0843996,-27791382.6679650,0.1061116,0.2301340,0.3050330,-5.9639096,56835564.7517040,8.0000000,25.0000000,TRUE,10.7219553,20.5145813,7.6093650,3.3705960,5.8971419
18,ALIV.NS,Alivus Life Sciences Ltd,India,Pharmaceuticals,2021,4.1899644,0.0000000,8.5126242,0.0011671,0.1554006,0.9215277,0.0574277,0.1983422,52246862.3767151,0.2471133,0.2089205,0.2737087,8.5254903,55166834.8673410,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
18,ALIV.NS,Alivus Life Sciences Ltd,India,Pharmaceuticals,2020,4.9892368,0.0000000,8.4362572,0.0000000,0.6116145,0.9816061,0.0000901,0.0578276,14438382.7611195,0.0690001,0.2570865,0.2899170,26.3092595,48071564.3244869,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
18,ALIV.NS,Alivus Life Sciences Ltd,India,Pharmaceuticals,2019,5.9538740,0.0000000,8.3599559,0.0000122,0.7576848,0.9875762,0.0000841,0.0057302,1053588.7326935,0.0062230,0.2392061,0.3186177,59.2639777,41561865.3179881,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
18,ALIV.NS,Alivus Life Sciences Ltd,India,Pharmaceuticals,2018,6.3006396,0.0000000,8.3289277,0.0000142,0.9356233,0.9950579,0.0000290,0.0013698,296906.6204105,#DIV/0!,0.2716852,0.3594292,#DIV/0!,28272911.2460249,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
19,ALKE.NS,Alkem Laboratories Ltd,India,Pharmaceuticals,2024,3.5740220,38.8052970,9.3160428,0.0780562,0.2241229,0.6948511,0.0496320,0.0060680,-21813926.2726741,0.2366034,0.1725766,0.1618158,-0.1710913,259260386.1907550,10.0000000,25.0000000,FALSE,24.1939462,55.0851382,6.4842236,3.4308268,3.2018101
19,ALKE.NS,Alkem Laboratories Ltd,India,Pharmaceuticals,2023,3.9562914,44.0857455,9.2715197,0.0910702,0.2564736,0.7590103,0.1139227,0.0000000,-24893821.2357529,0.2724529,0.1787100,0.1641763,7.6510323,217331733.6532690,7.0000000,25.0000000,TRUE,47.3313762,54.3889845,9.1907549,3.4031412,2.5919495
19,ALKE.NS,Alkem Laboratories Ltd,India,Pharmaceuticals,2022,4.4369922,34.7389693,9.2238516,0.1015278,0.2694810,0.7868568,0.0538392,0.0053945,5065725.4138267,0.0750632,0.1983720,0.1827134,0.7662795,122542599.8052580,8.0000000,25.0000000,TRUE,31.1550130,35.8813419,7.6093650,3.3705960,5.8971419
19,ALKE.NS,Alkem Laboratories Ltd,India,Pharmaceuticals,2021,4.0076910,0.0000000,9.2680193,0.1896477,0.3415506,0.8847511,0.0476928,0.0002132,7636222.7837695,0.1098342,0.2177105,0.1965948,15.5879446,221381950.7940570,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
19,ALKE.NS,Alkem Laboratories Ltd,India,Pharmaceuticals,2020,4.7058468,0.0000000,9.1972874,0.1555638,0.3128717,0.8700118,0.0456930,0.0008282,-235175.0823796,0.1816248,0.2024201,0.2349483,9.4294756,221197205.2449510,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
19,ALKE.NS,Alkem Laboratories Ltd,India,Pharmaceuticals,2019,5.6103759,0.0000000,9.1206431,0.1732103,0.3262347,0.8572501,0.0476641,0.0021407,-9704910.1987177,0.0514967,0.1894206,0.2789331,4.1540964,152563949.3980060,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
19,ALKE.NS,Alkem Laboratories Ltd,India,Pharmaceuticals,2018,6.1715849,0.0000000,9.0742668,0.1150156,0.2701607,0.8008848,0.0442700,0.0183816,11902283.8970801,0.0803236,0.1871143,0.3165838,7.6684459,111830008.6730270,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
20,ALOK.NS,Alok Industries Ltd,India,"Textiles, Apparel & Luxury Goods",2024,1.2679087,33.2970418,8.8962946,3.8578368,0.2405960,0.0591806,0.0000000,0.0036598,644821.5330603,0.0032436,0.1308272,0.6830607,-34.3393273,-95544763.0193096,7.0000000,14.2857143,FALSE,40.4161590,26.9073150,6.4842236,3.4308268,3.2018101
20,ALOK.NS,Alok Industries Ltd,India,"Textiles, Apparel & Luxury Goods",2023,1.1514790,33.4785495,8.9487268,3.5122650,0.3693064,0.1006298,0.0000000,0.0025814,631073.7852430,0.0025260,0.1291835,0.6787843,-22.2954160,-101598080.3839230,4.0000000,14.2857143,0.0000000,41.7700158,26.7606650,9.1907549,3.4031412,2.5919495
20,ALOK.NS,Alok Industries Ltd,India,"Textiles, Apparel & Luxury Goods",2022,1.1389021,37.8392827,8.9581430,3.2384886,0.5914281,0.1673920,0.0031409,0.0000000,-376095.4235638,0.0015563,0.1413047,0.7149405,-11.6657444,-107164070.1071080,6.0000000,14.2857143,0.0000000,58.2537503,27.8494989,7.6093650,3.3705960,5.8971419
20,ALOK.NS,Alok Industries Ltd,India,"Textiles, Apparel & Luxury Goods",2021,0.9600241,0.0000000,9.0350218,2.9585260,0.4445735,0.1399570,0.0034939,0.0000000,-23280203.0002082,0.0020306,0.1586240,0.6838617,83.0569570,-27483024.0285423,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
20,ALOK.NS,Alok Industries Ltd,India,"Textiles, Apparel & Luxury Goods",2020,0.9683842,0.0000000,9.0412950,3.0054406,0.3607194,0.1128933,0.0392264,0.0000000,-27690498.6532125,0.0154244,0.1215602,0.7276403,20.1789479,-775569137.3723290,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
20,ALOK.NS,Alok Industries Ltd,India,"Textiles, Apparel & Luxury Goods",2019,0.4443189,0.0000000,9.3808325,1.6225265,0.1181019,0.0703081,0.0884195,0.0000000,48069239.2444214,0.0249307,0.0238885,0.7830949,-9.6623682,174056522.3739930,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
20,ALOK.NS,Alok Industries Ltd,India,"Textiles, Apparel & Luxury Goods",2018,0.3931888,0.0000000,9.4156421,1.3211620,1.4623737,0.8073174,0.0003758,0.0015376,-3879734.0271755,0.0020472,0.0233567,0.8169543,-43.2762400,300257299.7976290,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
21,AMAR.NS,Amara Raja Energy & Mobility Ltd,India,Electrical Equipment,2024,1.7131480,42.9486331,9.0755359,0.0256484,0.2275043,0.8323846,0.0682263,0.0000000,6961966.0620246,0.0533162,0.2159075,0.4749383,7.0220433,110552369.8069050,5.0000000,14.2857143,TRUE,41.3081317,26.5203379,6.4842236,3.4308268,3.2018101
21,AMAR.NS,Amara Raja Energy & Mobility Ltd,India,Electrical Equipment,2023,1.9139620,35.5886351,9.0322624,0.0174531,0.1921482,0.7916642,0.0570067,0.0000000,416316.7366527,0.0564402,0.2170296,0.4392053,11.0592466,112103179.3641270,8.0000000,14.2857143,TRUE,42.4551062,21.7190601,9.1907549,3.4031412,2.5919495
21,AMAR.NS,Amara Raja Energy & Mobility Ltd,India,Electrical Equipment,2022,2.1362331,13.7950882,8.9863661,0.0252886,0.1856600,0.7561175,0.0641777,0.0000000,7304040.8958131,0.0386273,0.2177773,0.4396753,10.3853740,88952044.7906524,8.0000000,14.2857143,TRUE,17.5051915,7.1171234,7.6093650,3.3705960,5.8971419
21,AMAR.NS,Amara Raja Energy & Mobility Ltd,India,Electrical Equipment,2021,2.4724225,0.0000000,8.9243053,0.0197440,0.2394050,0.8370549,0.0228370,0.0000000,-8177714.7720595,0.0124335,0.2830194,0.5084754,17.2118815,67531033.6831732,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,9.6895925,3.3501731,8.3549077
21,AMAR.NS,Amara Raja Energy & Mobility Ltd,India,Electrical Equipment,2020,2.6229435,0.0000000,8.8990579,0.0159258,0.2293488,0.8378033,0.0729066,0.0000000,8793086.9464156,0.0958568,0.2482245,0.4756412,7.6805835,88440871.2416424,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,-5.7777247,3.2803604,4.8148579
21,AMAR.NS,Amara Raja Energy & Mobility Ltd,India,Electrical Equipment,2019,3.1378154,0.0000000,8.8220195,0.0167787,0.2203924,0.8193132,0.0295994,0.0000000,-2337620.9629246,0.0468813,0.2285817,0.5116931,-7.5450758,87717202.2885057,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.8714369,3.3099342,2.4055172
21,AMAR.NS,Amara Raja Energy & Mobility Ltd,India,Electrical Equipment,2018,3.0893266,0.0000000,8.8128168,0.0129969,0.2007496,0.7775834,0.0556559,0.0000000,216825.6721596,0.0154455,0.2360967,0.4544187,2.5746518,69851113.0384504,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,6.4538513,3.2936397,3.8842403
22,AMBE.NS,Amber Enterprises India Ltd,India,Household Durables,2024,2.8351924,31.3300831,8.9940175,0.2442795,0.5406142,0.7417980,0.0000000,0.0252490,9470883.5576360,0.1544944,0.1999895,0.2827882,44.5613372,29391620.8308953,6.0000000,14.2857143,TRUE,20.9916080,17.2993749,6.4842236,3.4308268,3.2018101
22,AMBE.NS,Amber Enterprises India Ltd,India,Household Durables,2023,3.5966260,27.6623418,8.8981905,0.2334145,0.4982765,0.7254033,0.0000000,0.0200012,-22952357.5284943,0.1259431,0.1312980,0.3209772,-4.2427734,16732681.4637073,5.0000000,14.2857143,TRUE,25.7528918,13.5336050,9.1907549,3.4031412,2.5919495
22,AMBE.NS,Amber Enterprises India Ltd,India,Household Durables,2022,3.7081129,24.5950875,8.8807554,0.2330670,0.5523978,0.7956531,0.0000000,0.0517641,2993780.4284323,0.1371132,0.1864351,0.2886367,52.1353773,19933739.0457644,5.0000000,16.6666667,TRUE,27.5140290,15.0069920,7.6093650,3.3705960,5.8971419
